1.186503011119690258e+06
1.520064400822645752e+06
1.221221251256334363e+06
7.484427039521679981e+05
6.260745011231573299e+05
6.975054766413145699e+05
1.041914384510122240e+06
4.274383810623330064e+05
1.292512521623889217e+06
1.567528219026969979e+06
1.393600309088634327e+06
4.991172668914931710e+05
1.368444430622999556e+06
3.101787525824315380e+06
6.268211886358720949e+05
1.368744552667419426e+06
5.323373703770313878e+05
4.521912490425572614e+05
1.840695912164377049e+06
7.729291171632396290e+05
9.725625853130937321e+05
3.130403182738495059e+06
2.019442844902510289e+06
9.684736900486731902e+05
1.546954690383054782e+06
1.175706190195548348e+06
4.208303216060184641e+05
6.905526395251668990e+06
6.736658777263705852e+05
7.899505695291194133e+05
2.018272579445988871e+06
1.558972337348664412e+06
8.388624302587178536e+05
7.158257122661075555e+05
4.054922054614144377e+06
6.726763429924539523e+05
6.718285108482146170e+05
5.267276882098516449e+06
8.382632343856298830e+05
5.132014654832509113e+05
6.191873106322276872e+05
1.728289740005415631e+06
4.062072281994147925e+05
5.283841924785207957e+05
3.912116170735650812e+05
7.716446003500282532e+05
2.027521097150712507e+06
7.658900263429825194e+06
6.487775882421314018e+05
1.374502246114884038e+06
3.858240963772723451e+06
2.452879341133641545e+06
1.568238405720226001e+06
2.459084231548274867e+06
4.167198224530284759e+06
1.828132714160886826e+06
6.563180716412509792e+05
6.457108656428932445e+05
7.034464278493656311e+05
7.241192300281338394e+05
6.099972621688445797e+05
6.612543986553414725e+05
1.408269069821910001e+06
3.621526934495532885e+06
1.673862616930183489e+06
3.376823980930826510e+05
4.200066902574620326e+05
1.375301510446199914e+06
5.839287174282320775e+05
1.492411337281414540e+06
5.044355060328483814e+05
4.955429964943161467e+05
1.175203786929793423e+06
1.804147580054028658e+06
2.872158997977613937e+06
4.412064543032931164e+06
1.855291454099809751e+06
1.084326310341055132e+07
7.063504809763844823e+05
1.682218452160328859e+06
3.955105157042111969e+05
1.533456759076892165e+06
7.038385172376799397e+06
1.286544079147308366e+06
8.157320479605223518e+05
1.423743416904815007e+06
3.202305351444220170e+06
1.066014647085724631e+06
1.475857937664429657e+06
3.761928592533613555e+06
8.848210871278248960e+05
2.036552298589972313e+06
1.224110601670957170e+06
1.498960079455119558e+06
6.103412412438472966e+05
1.769424390549669508e+06
5.258154201382929459e+05
4.375235208482163958e+06
1.435518490764947608e+06
6.727546392271446530e+05
3.406700369476637570e+05
2.370991177075422369e+06
1.453493445082360879e+06
6.469376575017356081e+05
1.691327432014766382e+06
2.569391439085182734e+06
1.528938978642923059e+06
1.670385212333048694e+06
1.050479163378166733e+06
5.923902464546087198e+06
3.411492889800388832e+06
5.787405941066812957e+05
8.434578193292053416e+06
2.764808672670499422e+06
